image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,2535.53,1028.73,1506.8,0,0,-0.874402,90.1874,43.2293,2639.27,11942.4,8890.6,-43.2293,0,88.4525,79.6305,98.1605,0,0,337.384,-813.334,0,1,0,0,0
0,0,0,0,1,0,2183,1231.71,951.292,0,0,-82.2253,-119.467,369.862,2265.66,11826.3,10185.8,-369.862,0,92.7388,77.9166,86.5201,0,0,500.898,-876.193,0,1,0,0,0
0,0,0,0,1,0,3022.28,1605.43,1416.85,0,0,18.8375,66.657,199.206,3703.25,12120,11381.4,-199.206,0,127.744,81.4842,92.5433,0,0,376.3,-830.738,0,1,0,0,0
0,0,0,0,1,0,2661.97,1324.19,1337.78,0,0,62.3677,77.5268,95.2196,2794.46,15234.6,15120.7,-95.2196,0,93.5798,108.922,109.608,0,0,347.584,-834.409,0,1,0,0,0
0,0,0,0,1,0,2945.19,1421.58,1523.61,0,0,36.5864,13.6258,250.686,2595.77,15260.4,677.204,-250.686,0,91.9072,143.51,169.196,0,0,391.918,-891.269,0,1,0,0,0
0,0,0,0,1,0,3835.35,2165.18,1670.18,0,0,71.8067,30.5424,204.014,5199.24,13251.3,660.288,-204.014,0,180.085,115.047,129.594,0,0,281.22,-822.817,0,1,0,0,0
0,0,0,0,1,0,5012.03,2057.9,2954.12,0,0,26.998,-57.6851,-200.65,4592.56,5795.71,11505.7,200.65,0,162.82,168.052,194.864,0,0,1063.46,-1225.21,0,1,0,0,0
0,0,0,0,1,0,4620.38,1285.77,3334.61,0,0,34.1515,-35.0369,-114.83,4721.19,6775.46,15035.9,114.83,0,162.779,140.866,203.673,0,0,760.693,-1094.12,0,1,0,0,0
0,0,0,0,1,0,2990.04,915.689,2074.35,0,0,-107.182,-198.547,55.3854,3259.68,12936.9,12732.2,-55.3854,0,131.034,99.0349,119.162,0,0,734.867,-1040.05,0,1,0,0,0
0,0,0,0,2,0,8702.33,3702.1,5000.23,0,0,12.0292,1.37086,90.5932,9575.34,6501.51,14308.7,-90.5932,0,326.66,296.775,383.649,0,0,756.123,-1145.01,0,1,0,0,0
0,0,0,0,2,0,10249.1,3202.81,7046.29,0,0,41.2288,39.9738,-220.513,10447.2,12887.2,13085.8,220.513,0,361.76,205.847,260.065,0,0,1932.79,-1708.99,0,1,0,0,0
0,0,0,0,2,0,17705.7,6552.44,11153.3,0,0,100.232,-16.8834,-50.6181,18859.4,6018.55,12550.5,50.6181,0,640.647,340.351,453.579,0,0,2243.8,-1849.26,0,1,0,0,0
0,0,0,0,2,0,10295.7,2558.46,7737.25,0,0,125.217,21.0035,-503.787,10790.1,1848.58,5505.64,503.787,0,440.487,359.355,398.532,0,0,1750.11,-1622.94,0,1,0,0,0
0,0,0,0,2,0,12957.1,5195.69,7761.42,0,0,30.2083,22.5299,-30.2665,16216.4,11516.5,5010.66,30.2665,0,545.927,221.862,258.596,0,0,1174.09,-1382.45,0,1,0,0,0
