image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,2180.87,0,0,0,0,32.4999,8.68814,-151.405,1750.82,12106.4,4827.12,151.405,0,61.1898,68.0063,78.9657,0,0,173.937,-717.831,0,1,0,0,0
0,0,0,0,1,0,1622.26,0,0,0,0,80.9151,-19.5384,-120.268,1458.28,12847.5,13934.8,120.268,0,50.8646,67.119,77.8569,0,0,150.723,-700.509,0,1,0,0,0
0,0,0,0,1,0,2967.04,0,0,0,0,-31.0676,62.4627,-287.363,3435.04,4768.19,15727.9,287.363,0,125.982,64.74,84.0953,0,0,214.033,-743.57,0,1,0,0,0
0,0,0,0,1,0,3721.62,0,0,0,0,27.0435,57.0037,112.184,4335.11,2440.21,15536,-112.184,0,153.046,68.2821,84.2569,0,0,164.594,-725.144,0,1,0,0,0
0,0,0,0,2,0,4029.21,0,0,0,0,-21.4382,29.8826,-112.366,5883.98,10976,4707.24,112.366,0,205.562,126.617,155.142,0,0,114.195,-756.533,0,1,0,0,0
0,0,0,0,2,0,3302.94,0,0,0,0,78.9567,170.836,111.243,3316.9,7224.1,15816.9,-111.243,0,119.13,131.171,161.239,0,0,212.502,-799.499,0,1,0,0,0
0,0,0,0,2,0,5332.77,0,0,0,0,29.9964,145.622,184.393,5517.37,8753.41,15447.4,-184.393,0,201.287,145.683,164.811,0,0,237.318,-822.259,0,1,0,0,0
1,0,0,1,1,0,996.852,0,0,0,0,-1.60825,-128.112,-965.104,1307.29,13916.9,6246.89,965.104,0,99.3062,64.8839,78.7218,0,0,76.4481,-659.315,0,1,0,0,0
1,0,0,1,1,0,1597.78,0,0,0,0,34.8544,3.97824,-126.942,1258.34,12597.5,5127.9,126.942,0,43.796,65.9799,82.7067,0,0,153.131,-704.149,0,1,0,0,0
1,0,0,1,1,0,1555.9,0,0,0,0,102.713,111.138,-45.3489,1535.55,10358.4,14988.4,45.3489,0,53.3262,59.8379,78.5912,0,0,142.219,-691.342,0,1,0,0,0
1,0,0,1,1,0,2291.77,0,0,0,0,9.51158,-34.623,-75.6456,2118.71,4431.54,6449.47,75.6456,0,73.9662,81.5024,89.5113,0,0,144.25,-712.791,0,1,0,0,0
1,0,0,1,1,0,1858.82,0,0,0,0,22.0438,134.785,132.813,1550.65,12709,14076.6,-132.813,0,55.5451,65.058,77.6529,0,0,196.748,-724.707,0,1,0,0,0
1,0,0,1,1,0,4113.9,0,0,0,0,-26.7154,88.1235,30.185,3828.6,4961.22,15603.6,-30.185,0,134.067,72.5373,103.661,0,0,439.262,-888.342,0,1,0,0,0
1,0,0,1,2,0,2408.8,0,0,0,0,133.531,105.88,58.0871,1812.85,9735.47,15191.1,-58.0871,0,63.9533,136.087,159.698,0,0,211.907,-798.024,0,1,0,0,0
2,0,0,2,2,0,2117.32,0,0,0,0,-19.4841,36.9065,319.755,1358.9,13836.1,5884.49,-319.755,0,52.1018,134.43,171.804,0,0,196.402,-788.745,0,1,0,0,0
3,0,0,3,1,0,1869.16,0,0,0,0,132.69,219.363,211.446,1617.64,8848.1,15373.7,-211.446,0,61.4547,70.8902,82.5047,0,0,195.555,-731.086,0,1,0,0,0
3,0,0,3,1,0,1757.55,0,0,0,0,259.111,57.9568,-205.868,1507.38,10695.5,14844.2,205.868,0,55.7438,66.013,77.875,0,0,171.397,-710.853,0,1,0,0,0
3,0,0,3,1,0,1994.83,0,0,0,0,34.7911,7.64297,-162.081,2345.74,11018.5,4729.48,162.081,0,82.1637,70.9107,83.9624,0,0,148.553,-711.036,0,1,0,0,0
3,0,0,3,1,0,3777,0,0,0,0,62.3227,17.0274,-282.241,3633.28,4872.18,15674.7,282.241,0,131.421,72.9993,94.6386,0,0,255.478,-776.967,0,1,0,0,0
3,0,0,3,2,0,2482.13,0,0,0,0,103.151,79.5921,8.32145,2390.78,7989.43,15612.1,-8.32145,0,83.0077,142.241,176.556,0,0,143.065,-770.21,0,1,0,0,0
3,0,0,3,2,0,3672.27,0,0,0,0,-33.4541,-49.2983,-763.078,5366.69,8915.55,4885.11,763.078,0,297.977,113.062,127.029,0,0,507.484,-908.301,0,1,0,0,0
3,0,0,3,2,0,4191.08,0,0,0,0,91.3047,88.403,-21.6645,3825.06,1487.74,15208.5,21.6645,0,132.415,148.981,192.61,0,0,242.53,-833.226,0,1,0,0,0
4,0,0,4,1,0,889.885,0,0,0,0,-126.657,-139.311,-453.027,372.883,14041.9,6258.09,453.027,0,16.7398,73.3512,90.0404,0,0,125.231,-695.395,0,1,0,0,0
4,0,0,4,1,0,1998.6,0,0,0,0,58.7272,37.5594,-38.3871,1757.35,14942.2,12594.8,38.3871,0,60.5764,69.2592,81.0473,0,0,178.108,-721.778,0,1,0,0,0
4,0,0,4,2,0,2652.25,0,0,0,0,112.154,-4.88821,-413.539,2828.22,13309.7,5630.22,413.539,0,110.366,140.927,173.205,0,0,91.7113,-744.193,0,1,0,0,0
5,0,0,5,1,0,1225.83,0,0,0,0,50.7728,-0.85235,-366.989,1128.11,12680.2,5428.8,366.989,0,42.7349,70.8294,91.292,0,0,119.177,-696.147,0,1,0,0,0
6,0,0,6,1,0,2150.52,0,0,0,0,-17.5124,28.1847,-92.2522,2294.61,3669.04,6880.12,92.2522,0,79.9132,73.7215,90.9262,0,0,114.315,-700.67,0,1,0,0,0
6,0,0,6,1,0,2228.22,0,0,0,0,1.32143,-39.8835,54.2795,2553.82,2663.31,7046.87,-54.2795,0,90.0414,61.8191,74.3119,0,0,235.841,-738.4,0,1,0,0,0
6,0,0,6,1,0,2074.59,0,0,0,0,-13.0266,-13.307,510.754,2605.96,4355.39,6132.09,-510.754,0,112.986,65.4261,72.1288,0,0,158.13,-701.244,0,1,0,0,0
6,0,0,6,1,0,1799.32,0,0,0,0,3.99503,47.4182,-827.376,2171.88,8878.11,4887.08,827.376,0,125.487,63.4142,69.3907,0,0,161.947,-699.59,0,1,0,0,0
6,0,0,6,2,0,3123.82,0,0,0,0,73.3235,16.9753,-151.198,3638.91,14532.8,6496.56,151.198,0,126.934,135.628,166.267,0,0,149.709,-773.109,0,1,0,0,0
7,0,0,7,2,0,2595.53,0,0,0,0,-23.9813,-4.12637,-353.777,3377.32,14038,6122.91,353.777,0,128.528,123.079,159.56,0,0,150.08,-771.525,0,1,0,0,0
8,0,0,8,1,0,2603.86,0,0,0,0,58.6687,-33.057,47.8991,3340.17,7737.84,4967.56,-47.8991,0,117.119,50.2749,65.3179,0,0,114.575,-673.405,0,1,0,0,0
8,0,0,8,1,0,2156.13,0,0,0,0,25.9876,15.1087,-40.2773,2265.8,2737.33,6991.88,40.2773,0,78.2752,65.148,75.6126,0,0,217.201,-732.247,0,1,0,0,0
8,0,0,8,1,0,1560.97,0,0,0,0,-4.5244,-17.3877,-612.938,2472.47,15400.2,8998.18,612.938,0,114.342,67.0275,82.0732,0,0,78.9159,-671.397,0,1,0,0,0
8,0,0,8,2,0,3963.21,0,0,0,0,1.58715,98.7934,-159.689,4236.34,4834.22,15691.6,159.689,0,149.016,136.495,183.172,0,0,430.527,-923.397,0,1,0,0,0
8,0,0,8,2,0,3167.92,0,0,0,0,12.2506,141.375,181.604,2912.47,6303.91,15451.6,-181.604,0,106.196,155.275,198.017,0,0,104.866,-761.868,0,1,0,0,0
8,0,0,8,2,0,5460.68,0,0,0,0,43.0229,32.3654,-169.604,5419.47,12984.1,13882.9,169.604,0,189.684,153.794,175.347,0,0,577.893,-1017.17,0,1,0,0,0
9,0,0,9,1,0,1143.6,0,0,0,0,353.023,125.451,469.554,1088.35,3199.82,15368.9,-469.554,0,51.0769,78.807,91.0174,0,0,93.1698,-682.177,0,1,0,0,0
9,0,0,9,2,0,7059.34,0,0,0,0,-30.0291,-7.98555,249.927,7228.72,8813.44,15502.3,-249.927,0,270.709,170.124,183.404,0,0,332.879,-885.344,0,1,0,0,0
10,0,0,10,1,0,1155.83,0,0,0,0,-9.06556,-42.1004,304.411,1224.14,9384.62,4877.91,-304.411,0,47.1343,48.3204,63.0956,0,0,82.6619,-636.971,0,1,0,0,0
10,0,0,10,1,0,813.924,0,0,0,0,358.16,-291.46,-8.03017,754.05,1418.26,7791.9,8.03017,0,38.316,59.9135,71.7968,0,0,138.066,-676.405,0,1,0,0,0
10,0,0,10,1,0,2740.52,0,0,0,0,14.483,-51.9107,72.6108,3061.31,7683.34,4986.41,-72.6108,0,108.498,51.2828,61.6881,0,0,135.57,-680.537,0,1,0,0,0
10,0,0,10,1,0,1660.42,0,0,0,0,-53.1743,-19.628,443.026,1776.6,2421.73,7125.31,-443.026,0,74.0036,54.5291,69.2783,0,0,185.089,-704.155,0,1,0,0,0
10,0,0,10,2,0,4848.95,0,0,0,0,7.87488,41.9159,-310.123,6467.08,13907.4,5879.48,310.123,0,237.603,117.801,145.065,0,0,134.171,-761.887,0,1,0,0,0
11,0,0,11,1,0,1149.75,0,0,0,0,22.8783,130.009,93.1353,934.352,7674.94,15660.4,-93.1353,0,33.086,66.7904,83.0447,0,0,191.017,-723.897,0,1,0,0,0
11,0,0,11,1,0,2120.25,0,0,0,0,77.7086,65.7497,115.89,1955.49,3475.13,15527.3,-115.89,0,69.1867,76.8586,91.1509,0,0,141.754,-710.991,0,1,0,0,0
11,0,0,11,2,0,2520.65,0,0,0,0,73.6681,55.1276,-449.926,3454.07,15420.7,8925.66,449.926,0,136.966,144.286,177.605,0,0,113.679,-759.608,0,1,0,0,0
11,0,0,11,2,0,2407.58,0,0,0,0,-362.596,47.493,-42.9204,2494.14,2040.33,15348.1,42.9204,0,128.35,132.259,176.345,0,0,289.903,-839.976,0,1,0,0,0
12,0,0,12,1,0,1599.6,0,0,0,0,-53.5977,11.8656,-58.3677,1643.13,11008.2,4725.25,58.3677,0,57.6613,59.0845,75.2974,0,0,138.588,-687.71,0,1,0,0,0
12,0,0,12,2,0,1958.04,0,0,0,0,124.738,8.27211,92.6025,1557.3,13001,14005.7,-92.6025,0,55.1918,130.723,148.651,0,0,242.178,-811.294,0,1,0,0,0
13,0,0,13,1,0,956.547,0,0,0,0,7.67146,-23.8822,192.163,733.979,3446.48,6932.18,-192.163,0,26.7987,61.5401,76.8988,0,0,47.8387,-638.676,0,1,0,0,0
13,0,0,13,1,0,1551.21,0,0,0,0,81.5745,-16.4775,-126.824,1346.73,14524.5,6431.33,126.824,0,46.9959,64.5023,74.2022,0,0,118.945,-680.3,0,1,0,0,0
13,0,0,13,1,0,1981.9,0,0,0,0,-13.3948,-56.2358,90.2144,1857.11,2678.02,7161.92,-90.2144,0,66.4045,61.4218,72.4939,0,0,181.272,-710.751,0,1,0,0,0
13,0,0,13,1,0,1929.08,0,0,0,0,-24.476,233.023,33.7505,1340.22,8906.58,15261.3,-33.7505,0,48.7579,79.0541,89.2,0,0,162.217,-717.591,0,1,0,0,0
14,0,0,14,2,0,3690.08,0,0,0,0,61.3771,35.6873,-179.272,3876.64,14840.8,12497.9,179.272,0,135.891,131.276,161.206,0,0,196.784,-796.648,0,1,0,0,0
14,0,0,14,2,0,2072.29,0,0,0,0,-3.64318,-2.66212,12.0015,2553.41,14412.4,6220.13,-12.0015,0,88.929,112.991,139.901,0,0,62.6619,-709.29,0,1,0,0,0
14,0,0,14,2,0,2573.8,0,0,0,0,114.836,143.819,-215.104,2525.54,15379.5,9429.11,215.104,0,90.4129,143.345,171.176,0,0,180.531,-791.21,0,1,0,0,0
15,0,0,15,1,0,1146.89,0,0,0,0,-59.5387,112.171,-47.4217,1096.76,1638.58,15184.8,47.4217,0,38.6719,63.3259,76.1775,0,0,124.429,-677.479,0,1,0,0,0
15,0,0,15,1,0,1717.47,0,0,0,0,157.784,-62.2608,172.552,1507.65,8132.18,4996.76,-172.552,0,55.9819,57.7668,72.9859,0,0,150.176,-689.444,0,1,0,0,0
15,0,0,15,1,0,1926.72,0,0,0,0,12.2379,-77.0039,171.728,2428.68,6599.99,5208.88,-171.728,0,89.249,56.1706,67.4796,0,0,204.226,-717.629,0,1,0,0,0
15,0,0,15,1,0,2572.13,0,0,0,0,17.205,-25.4591,-234.154,3680.73,12220.4,5058.65,234.154,0,132.312,66.6051,81.1635,0,0,141.767,-711.268,0,1,0,0,0
15,0,0,15,1,0,1904.45,0,0,0,0,71.4373,23.7333,-570.559,1850.75,10389.7,15075.8,570.559,0,80.795,59.9777,74.2038,0,0,199.172,-720.873,0,1,0,0,0
15,0,0,15,1,0,1647.71,0,0,0,0,-56.4292,69.0228,932.506,2436.17,4497.48,15425.3,-932.506,0,161.678,69.3146,78.41,0,0,68.9706,-665.095,0,1,0,0,0
15,0,0,15,1,0,1453.24,0,0,0,0,56.8501,111.37,29.3494,1192.83,8134.42,15580.3,-29.3494,0,41.5326,68.9604,85.0592,0,0,101.694,-678.333,0,1,0,0,0
15,0,0,15,2,0,7047.95,0,0,0,0,49.9362,-24.6819,-104.448,9327.47,15543.1,8314.64,104.448,0,324.843,140.079,174.607,0,0,258.555,-846.991,0,1,0,0,0
