image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,1869.04,0,0,0,0,13.3675,-27.3895,415.335,2637.74,10053,3974.99,-415.335,0,109.634,29.0906,37.6486,0,0,52.8374,-594.087,0,1,0,0,0
0,0,0,0,1,0,4242.27,0,0,0,0,19.6986,-23.0563,280.983,5658.9,13500.8,15813.5,-280.983,0,217.498,58.6592,56.6417,0,0,286.032,-784.624,0,1,0,0,0
1,0,0,1,1,0,2312.96,0,0,0,0,112.105,-53.3567,-770.949,4583,12915,11600.1,770.949,0,263.249,30.6633,30.2147,0,0,57.4735,-606.688,0,1,0,0,0
1,0,0,1,2,0,2742.31,0,0,0,0,75.1303,3.62084,-398.201,3860.75,12754.6,10161.4,398.201,0,151.622,59.2691,69.5267,0,0,84.1738,-667.876,0,1,0,0,0
2,0,0,2,1,0,2653.54,0,0,0,0,113.339,54.3333,294.816,2960.96,13111.1,11295,-294.816,0,113.119,33.1524,37.1618,0,0,172.612,-664.943,0,1,0,0,0
2,0,0,2,2,0,2577.63,0,0,0,0,49.8085,-16.9569,-395.021,3033.95,12187.8,7616.09,395.021,0,119.714,65.5787,77.7542,0,0,229.767,-744.62,0,1,0,0,0
3,0,0,3,1,0,1856.5,0,0,0,0,40.3085,6.69331,-77.713,1854.2,12493.3,8579.34,77.713,0,65.2068,32.9297,37.6049,0,0,145.468,-639.738,0,1,0,0,0
4,0,0,4,1,0,1976.67,0,0,0,0,78.143,-20.5457,-27.0292,2741.3,10481.7,3376.01,27.0292,0,96.7456,24.9709,28.2999,0,0,40.4681,-572.82,0,1,0,0,0
4,0,0,4,1,0,2395.64,0,0,0,0,47.8268,-31.9191,291.158,2338.58,12979.3,11085.2,-291.158,0,90.4401,33.5986,41.9769,0,0,365.297,-794.788,0,1,0,0,0
5,0,0,5,1,0,3054.82,0,0,0,0,135.088,41.5639,-591.682,4907.97,12793.3,10518.3,591.682,0,225.27,35.849,38.1937,0,0,189.813,-689.686,0,1,0,0,0
6,0,0,6,1,0,1128.01,0,0,0,0,58.9197,11.6217,-213.639,1045.82,10303.5,4133.36,213.639,0,37.6719,30.5014,38.9218,0,0,143.539,-624.889,0,1,0,0,0
6,0,0,6,1,0,3472.48,0,0,0,0,84.6158,4.21384,324.355,3648.55,9389.62,2068.28,-324.355,0,142.365,48.0628,56.0586,0,0,255.949,-737.29,0,1,0,0,0
6,0,0,6,1,0,4532.65,0,0,0,0,82.6711,-3.8107,61.5891,5977.27,8602.05,1089.4,-61.5891,0,212.278,39.562,46.6262,0,0,252.93,-737.998,0,1,0,0,0
6,0,0,6,2,0,2195.24,0,0,0,0,97.7323,-17.666,343.187,2457.95,12238.5,8406.32,-343.187,0,97.5703,59.3724,76.4573,0,0,159.889,-705.955,0,1,0,0,0
8,0,0,8,1,0,1054.51,0,0,0,0,117.866,-19.1045,806.615,1470.13,13698.7,15217.4,-806.615,0,85.0818,24.2108,30.9502,0,0,76.0879,-580.839,0,1,0,0,0
8,0,0,8,1,0,1659.6,0,0,0,0,19.3473,31.3754,56.0354,1734.44,8467.99,1152.9,-56.0354,0,61.289,41.0538,53.9089,0,0,254.766,-716.116,0,1,0,0,0
8,0,0,8,2,0,2278.28,0,0,0,0,121.642,-24.7914,209.779,2791.9,13596.3,14137.5,-209.779,0,104.376,57.0936,71.2429,0,0,232.482,-743.54,0,1,0,0,0
9,0,0,9,1,0,1458.6,0,0,0,0,114.512,-22.9307,-221.638,1707.32,11432.2,6437.78,221.638,0,62.0182,28.6849,34.6478,0,0,79.9082,-594.952,0,1,0,0,0
9,0,0,9,2,0,1945.38,0,0,0,0,52.0486,-45.9779,-381.468,2297.05,12481.6,8730.7,381.468,0,90.4694,57.749,67.5218,0,0,149.193,-688.631,0,1,0,0,0
10,0,0,10,1,0,2734.16,0,0,0,0,62.5788,-8.62784,73.8061,3817.13,13556.6,13825.2,-73.8061,0,135.999,30.9827,36.2885,0,0,116.832,-637.482,0,1,0,0,0
10,0,0,10,2,0,4116.92,0,0,0,0,65.6503,27.8827,-489.401,6310.4,11086.3,5597.45,489.401,0,263.302,60.865,69.915,0,0,128.814,-702.071,0,1,0,0,0
11,0,0,11,2,0,3235.16,0,0,0,0,122.552,-17.7313,326.417,4327.5,13496.7,15808.1,-326.417,0,170.735,62.9137,68.9956,0,0,340.944,-811.146,0,1,0,0,0
12,0,0,12,2,0,1916.53,0,0,0,0,53.8627,-38.2248,-175.927,2139.43,11295.5,6157.01,175.927,0,77.195,63.7397,81.0267,0,0,168.699,-707.589,0,1,0,0,0
12,0,0,12,2,0,2977.33,0,0,0,0,59.2618,-13.3408,302.099,3241.23,13362.6,12152.2,-302.099,0,125.389,62.5616,69.4081,0,0,166.825,-712.28,0,1,0,0,0
13,0,0,13,1,0,1206.5,0,0,0,0,136.19,70.7092,-159.58,1428.73,10423.6,3383.44,159.58,0,50.5251,26.3843,32.8424,0,0,57.3934,-574.897,0,1,0,0,0
