image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,823.315,413.579,409.736,0,0,104.121,126.195,62.7433,628.784,13416.4,16256.3,-62.7433,0,22.1617,56.3129,63.306,0,0,54.2143,-626.734,0,1,0,0,0
0,0,0,0,1,0,796.505,411.538,384.967,0,0,-270.209,33.7551,-293.731,525.381,7474.58,15460.6,293.731,0,23.5203,50.3835,58.5464,0,0,59.4208,-618.803,0,1,0,0,0
0,0,0,0,1,0,961.621,461.832,499.789,0,0,81.9616,86.9107,-1.43679,843.059,14524.2,13137.5,1.43679,0,29.1973,54.4353,68.2803,0,0,50.1311,-628.324,0,1,0,0,0
0,0,0,0,1,0,1306.35,664.243,642.104,0,0,63.3284,-26.5081,57.9284,1093.29,15134.9,11671.9,-57.9284,0,38.3684,55.5465,63.0786,0,0,115.41,-660.978,0,1,0,0,0
0,0,0,0,1,0,1231.34,697.873,533.463,0,0,1.06024,114.336,255.079,1172.48,7203.31,5708.37,-255.079,0,43.7481,66.91,81.5413,0,0,171.716,-714.172,0,1,0,0,0
0,0,0,0,1,0,1886.66,1159.24,727.425,0,0,-45.0026,39.1787,333.372,2083.08,5374.26,12790.5,-333.372,0,80.7777,43.3672,51.7907,0,0,176.324,-677.853,0,1,0,0,0
0,0,0,0,1,0,2186.49,825.442,1361.05,0,0,82.6184,26.0833,-39.0953,1780.89,8207.34,4316.28,39.0953,0,61.4786,62.6114,89.514,0,0,283.813,-774.994,0,1,0,0,0
0,0,0,0,1,0,2392.88,573.362,1819.52,0,0,-1.52766,43.7402,-341.098,3308.68,5133.41,9331.81,341.098,0,123.722,54.2708,64.5128,0,0,87.9262,-659.91,0,1,0,0,0
0,0,0,0,1,0,3066,1576.05,1489.95,0,0,9.52746,28.1393,167.048,3471.74,7490.91,4610.29,-167.048,0,124.842,66.5266,86.3892,0,0,178.158,-728.923,0,1,0,0,0
0,0,0,0,1,0,2487.22,1183.66,1303.56,0,0,-4.89358,66.8206,117.814,2994.79,5827.6,13651.1,-117.814,0,106.285,46.5409,54.8015,0,0,97.1093,-650.471,0,1,0,0,0
0,0,0,0,1,0,2374.28,1753.33,620.956,0,0,44.4001,23.1607,922.136,3733.66,11206.3,5700.86,-922.136,0,241.648,46.1025,57.0796,0,0,122.372,-670.744,0,1,0,0,0
0,0,0,0,2,0,1876.82,592.37,1284.45,0,0,-7.45402,0.164433,-320.632,1908.67,14317.5,12632.2,320.632,0,70.9917,116.28,150.496,0,0,86.2208,-722.482,0,1,0,0,0
0,0,0,0,2,0,4184.95,1656.36,2528.59,0,0,47.5827,42.2705,-135.042,4741.62,15150.7,12590,135.042,0,164.725,127.393,129.095,0,0,166.199,-773.407,0,1,0,0,0
1,0,0,1,1,0,1287.95,1073.75,214.207,0,0,18.9348,-39.4721,923.996,1918.67,10935.7,5566.11,-923.996,0,127.301,56.2158,65.445,0,0,125.969,-674.184,0,1,0,0,0
1,0,0,1,1,0,1555.38,1092,463.379,0,0,28.0826,-20.4879,955.752,2212.11,12999,7915.69,-955.752,0,150.416,56.017,69.2782,0,0,105.579,-670.015,0,1,0,0,0
1,0,0,1,2,0,5168.24,2770.05,2398.19,0,0,59.603,-68.961,133.997,5996.57,8822.5,4707.39,-133.997,0,216.862,115.865,138.674,0,0,882.561,-1099.18,0,1,0,0,0
2,0,0,2,1,0,950.889,420.541,530.349,0,0,3.99243,-17.5188,-364.364,823.08,14404.7,11169.5,364.364,0,31.4143,66.794,81.7922,0,0,46.7608,-643.692,0,1,0,0,0
2,0,0,2,1,0,1364.64,851.948,512.697,0,0,136.235,-81.2494,291.067,1229.79,14963.3,11134.5,-291.067,0,48.0646,65.8907,73.1433,0,0,116.36,-676.982,0,1,0,0,0
2,0,0,2,2,0,2537.02,858.966,1678.05,0,0,94.9059,63.6721,-216.363,2176.57,10563.6,5561.66,216.363,0,77.0707,149.091,172.361,0,0,196.259,-800.998,0,1,0,0,0
2,0,0,2,2,0,5309.9,2835.75,2474.15,0,0,91.8418,-91.2984,272.376,6759.17,14316.9,8479.95,-272.376,0,261.094,96.1494,115.4,0,0,423.252,-893.813,0,1,0,0,0
2,0,0,2,2,0,7193.29,3192.1,4001.18,0,0,66.8319,-2.2936,71.1763,8817.86,5262.43,6811.9,-71.1763,0,309.184,148.406,178.742,0,0,750.716,-1108.34,0,1,0,0,0
3,0,0,3,1,0,1563.5,1219.62,343.879,0,0,-87.659,15.7191,866.599,2312.8,9167.14,17748.5,-866.599,0,145.726,51.9963,65.3716,0,0,120.1,-672.194,0,1,0,0,0
3,0,0,3,1,0,1960.14,1317.8,642.348,0,0,63.7722,-63.0194,398.126,1851.2,11186.9,5688.35,-398.126,0,75.046,74.6826,79.3708,0,0,142.702,-701.31,0,1,0,0,0
3,0,0,3,1,0,2968.02,876.722,2091.3,0,0,-38.3259,19.8508,-272.252,3773.23,4972.83,10836,272.252,0,138.068,52.768,62.3803,0,0,371.044,-809.271,0,1,0,0,0
3,0,0,3,2,0,4284.48,1889.45,2395.03,0,0,-33.6123,-40.1338,98.5645,5153.62,10001.3,17607,-98.5645,0,184.609,126.366,159.597,0,0,145.312,-769.52,0,1,0,0,0
3,0,0,3,2,0,4920.8,2271.02,2649.79,0,0,-3.27461,-27.967,90.7193,5628.65,5332.53,9304.83,-90.7193,0,199.667,132.393,163.065,0,0,119.432,-760.744,0,1,0,0,0
