image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,4969.55,476.869,4492.68,0,0,81.9014,-45.0024,-733.771,8324.44,14425.5,3992.6,733.771,0,434.308,242.193,329.235,0,0,96.0669,-808.953,0,1,0,0,0
3,0,0,3,1,0,2932.23,1698.03,1234.2,0,0,112.934,7.61852,234.76,3900.44,6795.37,12723.4,-234.76,0,139.622,149.419,185.833,0,0,110.34,-762.242,0,1,0,0,0
3,0,0,3,1,0,5802.12,2955.72,2846.4,0,0,83.086,79.9949,109.972,6834.89,7219.97,15809.1,-109.972,0,228.354,171.861,204.163,0,0,327.652,-889.064,0,1,0,0,0
3,0,0,3,2,0,4978.49,2599.19,2379.3,0,0,37.819,-110.481,55.0762,5314.31,6969.17,13729.7,-55.0762,0,186.037,326.914,417.2,0,0,107.942,-836.671,0,1,0,0,0
5,0,0,5,2,0,4703.54,1131.62,3571.92,0,0,106.033,-11.2602,-376.483,5660.43,8085.24,14913.5,376.483,0,206.991,339.909,398.773,0,0,69.5451,-817.401,0,1,0,0,0
5,0,0,5,2,0,6412.76,4905.94,1506.82,0,0,-34.2821,111.656,612.666,7464.55,6843.89,10645.6,-612.666,0,353.859,365.438,423.84,0,0,398.649,-1006.72,0,1,0,0,0
6,0,0,6,1,0,3211.77,2541.48,670.298,0,0,108.857,165.811,761.997,4919.58,10845.7,6150.35,-761.997,0,267.659,217.372,232.895,0,0,66.3325,-769.205,0,1,0,0,0
8,0,0,8,1,0,5861.14,3669.27,2191.88,0,0,93.772,90.7976,400.558,6504.87,5630.25,15107.5,-400.558,0,251.661,236.105,267.288,0,0,267.396,-883.066,0,1,0,0,0
9,0,0,9,2,0,4417.16,2295.8,2121.36,0,0,161.193,28.9349,155.509,4791.27,6845.8,13787.7,-155.509,0,165.956,298.991,378.942,0,0,79.4004,-812.643,0,1,0,0,0
10,0,0,10,1,0,2320.71,1821.28,499.427,0,0,115.46,106.274,658.018,3460.7,7286.29,11835.2,-658.018,0,167.889,163.791,196.996,0,0,74.2447,-751.593,0,1,0,0,0
10,0,0,10,1,0,6400.68,3782.01,2618.67,0,0,78.6205,12.2834,226.337,7219.34,5448.02,14593.8,-226.337,0,256.252,227.251,246.163,0,0,328.799,-909.233,0,1,0,0,0
11,0,0,11,1,0,1468.24,778.819,689.419,0,0,70.5503,-44.2517,188.695,1907.13,7429.89,11097.5,-188.695,0,67.784,145.551,195.826,0,0,47.5842,-726.994,0,1,0,0,0
