image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,1918.87,1196.51,722.361,0,0,120.873,22.3115,283.981,1564.16,4912.32,12708.7,-283.981,0,56.2062,56.9417,55.1542,0,0,437.224,-808.487,0,1,0,0,0
0,0,0,0,1,0,2440.25,832.721,1607.53,0,0,106.185,47.8252,-321.783,2282.89,15980.3,7946.06,321.783,0,82.0603,74.8506,111.135,0,0,399.107,-844.949,0,1,0,0,0
0,0,0,0,1,0,4107.42,2047.34,2060.09,0,0,100.21,17.6524,-51.7501,3155.76,7696.3,7186.72,51.7501,0,106.189,74.1384,78.2153,0,0,1250.98,-1202.87,0,1,0,0,0
0,0,0,0,1,0,4190.54,1954.86,2235.68,0,0,122.367,66.7902,107.24,4508.05,8858.42,2104.39,-107.24,0,151.923,106.684,145.491,0,0,691.332,-990.143,0,1,0,0,0
0,0,0,0,1,0,4304.49,1618.78,2685.71,0,0,-11.714,-12.4043,-52.4807,4381.61,17381.2,6723.32,52.4807,0,150.183,108.848,123.737,0,0,749.595,-1018.09,0,1,0,0,0
0,0,0,0,1,0,4690.31,1606.93,3083.38,0,0,14.243,94.3845,-76.5961,5500.84,8571.79,3951.91,76.5961,0,184.266,69.0865,89.3178,0,0,1061.8,-1065.77,0,1,0,0,0
0,0,0,0,2,0,4105.37,859.539,3245.83,0,0,79.1687,-41.1033,-818.39,6642.47,13046.6,18002.7,818.39,0,366.649,92.7942,126.534,0,0,477.024,-904.974,0,1,0,0,0
0,0,0,0,2,0,10359.1,1972.13,8386.95,0,0,59.9855,32.1849,-214.382,12709.5,18395,6283.98,214.382,0,439.003,225.751,316.048,0,0,1327.87,-1416.74,0,1,0,0,0
0,0,0,0,2,0,5309.99,3284.76,2025.24,0,0,-46.5291,-36.8994,946.442,8842.86,6954.83,9215.07,-946.442,0,586.194,124.326,147.34,0,0,897.238,-1141.05,0,1,0,0,0
1,0,0,1,1,0,3486.24,1496.96,1989.29,0,0,-18.678,38.5913,25.0226,2895.95,17684.2,6672.33,-25.0226,0,98.0477,116.65,143.708,0,0,737.874,-1006.94,0,1,0,0,0
1,0,0,1,1,0,3780.99,1613.34,2167.65,0,0,203.999,174.685,-87.4041,3585.22,8776.79,2391.26,87.4041,0,121.881,103.415,118.46,0,0,642.84,-971.582,0,1,0,0,0
1,0,0,1,2,0,1581.9,965.029,616.871,0,0,42.1941,108.387,380.069,2249.79,5385.76,11931.8,-380.069,0,84.2455,68.1975,83.5829,0,0,208.512,-735.103,0,1,0,0,0
1,0,0,1,2,0,2818.56,778.754,2039.8,0,0,36.2135,-45.6648,-945.985,5904.36,15359.4,8730.39,945.985,0,380.041,111.983,142.673,0,0,416.357,-895.546,0,1,0,0,0
2,0,0,2,1,0,3151.02,1465.47,1685.54,0,0,42.5073,30.5108,24.7895,3257.8,8444.83,4706.61,-24.7895,0,109.334,59.8987,72.6214,0,0,697.948,-954.395,0,1,0,0,0
2,0,0,2,1,0,1272.48,343.208,929.268,0,0,75.6473,36.2846,-590.5,1690.57,13148.8,12892.1,590.5,0,74.1423,49.0078,56.3723,0,0,322.331,-758.088,0,1,0,0,0
2,0,0,2,1,0,4354.87,1986.27,2368.6,0,0,-31.9207,-10.4439,87.6105,4291.72,17993.5,6622.67,-87.6105,0,148.304,108.977,136.304,0,0,995.295,-1149.01,0,1,0,0,0
2,0,0,2,1,0,2911.44,617.743,2293.7,0,0,82.4623,-22.7935,-716.234,3855.82,15806.6,7720.61,716.234,0,191.485,67.0128,90.8433,0,0,409.931,-841.666,0,1,0,0,0
3,0,0,3,1,0,2080.02,829.506,1250.52,0,0,44.3787,-5.5828,-42.7411,2478.56,13081.4,13526.1,42.7411,0,83.9659,49.7951,63.4026,0,0,308.733,-757.857,0,1,0,0,0
3,0,0,3,1,0,2256.92,1023.78,1233.14,0,0,11.0328,25.2804,161.717,2730.95,15187.2,9547.65,-161.717,0,93.9554,50.4111,73.7694,0,0,239.21,-732.506,0,1,0,0,0
3,0,0,3,1,0,1619.91,670.601,949.307,0,0,23.9804,20.6683,-403.997,1499.67,13101.8,14782.8,403.997,0,57.41,58.4517,69.3608,0,0,480.658,-844.241,0,1,0,0,0
3,0,0,3,1,0,2025.71,725.509,1300.2,0,0,-3.95805,42.6341,-95.2024,1671.32,17274.7,6865.67,95.2024,0,56.6794,93.8716,121.937,0,0,288.95,-801.38,0,1,0,0,0
