image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,880.852,0,0,0,0,138.845,46.9427,38.4589,980.696,14072.5,11203.7,-38.4589,0,34.3658,35.3087,42.8444,0,0,42.7978,-585.287,0,1,0,0,0
0,0,0,0,1,0,1468.61,0,0,0,0,150.567,72.6905,-52.3484,1259.36,13764.7,13941.3,52.3484,0,43.9212,44.3373,53.0051,0,0,94.4833,-633.423,0,1,0,0,0
0,0,0,0,1,0,1925.39,0,0,0,0,51.5735,-16.418,-68.2313,2099.24,5968.52,5246.99,68.2313,0,72.7926,57.9776,60.4832,0,0,155.188,-688.611,0,1,0,0,0
0,0,0,0,1,0,3492.02,0,0,0,0,40.6628,24.0841,-132.354,4325.84,3314.8,6785.53,132.354,0,150.36,49.2318,56.3019,0,0,190.62,-712.576,0,1,0,0,0
0,0,0,0,2,0,3243.37,0,0,0,0,-20.8747,-19.766,190.735,3976.85,1599.91,10875.7,-190.735,0,145.605,132.393,145.462,0,0,138.274,-759.838,0,1,0,0,0
0,0,0,0,2,0,1987.35,0,0,0,0,-113.336,31.6791,-295.378,1835,7219.02,4902.82,295.378,0,69.8809,102.916,122.595,0,0,134.477,-733.966,0,1,0,0,0
0,0,0,0,2,0,2572.15,0,0,0,0,-36.6768,-51.7366,-21.5584,2246.67,11090,5183.62,21.5584,0,79.3252,112.513,119.23,0,0,227.684,-783.697,0,1,0,0,0
1,0,0,1,1,0,1300.37,0,0,0,0,-9.58367,175.186,-100.646,1016.97,10668.1,16010,100.646,0,36.0221,67.5536,73.1509,0,0,126.566,-682.485,0,1,0,0,0
1,0,0,1,1,0,1775.06,0,0,0,0,99.3257,-72.9509,-413.818,2074.27,11644.8,5599.59,413.818,0,82.4662,52.0485,58.475,0,0,139.347,-671.918,0,1,0,0,0
1,0,0,1,2,0,2285.13,0,0,0,0,-16.8137,45.8267,114.24,1623.73,9293.67,4296.53,-114.24,0,57.6474,82.3685,118.458,0,0,351.036,-804.603,0,1,0,0,0
1,0,0,1,2,0,4784.16,0,0,0,0,3.36634,30.8951,206.422,5209.47,2463.88,12601.4,-206.422,0,190.037,155.44,180.699,0,0,123.127,-772.645,0,1,0,0,0
2,0,0,2,1,0,832.272,0,0,0,0,-125.045,-119.414,91.7983,601.012,10487.5,4955.22,-91.7983,0,22.9842,51.4205,60.2733,0,0,60.2723,-622.112,0,1,0,0,0
2,0,0,2,1,0,2197.42,0,0,0,0,29.5469,-37.1539,173.882,2408.8,2339.01,8228.42,-173.882,0,87.4817,52.8307,60.991,0,0,260.727,-739.191,0,1,0,0,0
2,0,0,2,2,0,4159.23,0,0,0,0,37.791,132.082,-62.8858,3679.01,9140.38,16349.1,62.8858,0,127.916,128.785,145.105,0,0,362.585,-876.259,0,1,0,0,0
3,0,0,3,1,0,1290.44,0,0,0,0,-92.309,4.66234,108.81,1494.94,2954.32,6706.26,-108.81,0,54.3382,37.5774,47.6454,0,0,91.7678,-623.104,0,1,0,0,0
3,0,0,3,1,0,1147.39,0,0,0,0,58.949,-76.8595,-815.877,1778.24,4875.55,5406.12,815.877,0,104.497,40.1957,47.3659,0,0,126.92,-646.946,0,1,0,0,0
3,0,0,3,1,0,2232.75,0,0,0,0,28.2124,-22.1378,-413.132,2499.33,11123.8,5154.02,413.132,0,98.0964,56.8065,64.9684,0,0,206.588,-719.205,0,1,0,0,0
3,0,0,3,2,0,3047.42,0,0,0,0,167.448,-60.058,35.6736,3022.1,14241.3,12791.1,-35.6736,0,108.29,91.807,110.105,0,0,305.576,-818.566,0,1,0,0,0
3,0,0,3,2,0,2008.37,0,0,0,0,-3.34467,35.3309,298.779,1872.19,6911.64,4899.17,-298.779,0,70.9437,94.0972,111.631,0,0,77.8287,-697.187,0,1,0,0,0
3,0,0,3,2,0,2174.59,0,0,0,0,182.876,-3.29982,-913.143,4309.17,14225.9,12142.2,913.143,0,281.224,86.3103,84.8731,0,0,175.751,-737.799,0,1,0,0,0
4,0,0,4,1,0,1124.18,0,0,0,0,-60.3628,363.693,71.152,902.658,9435.91,16117.5,-71.152,0,37.0572,56.6074,66.0146,0,0,127.687,-667.739,0,1,0,0,0
4,0,0,4,1,0,2087.57,0,0,0,0,83.4609,22.8434,-124.329,2399.5,11858,15668.9,124.329,0,83.3116,64.9621,70.7204,0,0,108.288,-681.001,0,1,0,0,0
4,0,0,4,2,0,2082.33,0,0,0,0,46.2123,11.6376,158.839,1811.31,2519.73,12916.8,-158.839,0,64.926,161.279,180.076,0,0,114.966,-762.308,0,1,0,0,0
4,0,0,4,2,0,4597.28,0,0,0,0,10.7333,44.4606,97.3351,4609.56,6996.26,16140.7,-97.3351,0,162.304,123.027,147.337,0,0,289.574,-846.042,0,1,0,0,0
5,0,0,5,1,0,1760.01,0,0,0,0,39.3023,67.9599,158.481,1624.96,9829.7,16314.6,-158.481,0,58.1761,66.8904,70.8103,0,0,110.91,-675.026,0,1,0,0,0
